,t,x,y,z,x_err,y_err,z_err
354,3.54,-8.785597,-7.022516,29.510404,-8.788771,-7.020285,29.518207
355,3.55,-8.608534,-6.827027,29.324315,-8.611159,-6.823977,29.331864
356,3.56,-8.430639,-6.65207,29.113933,-8.432679,-6.648326,29.121279
357,3.57,-8.253962,-6.49914,28.8831,-8.255404,-6.494861,28.890357
358,3.58,-8.080536,-6.369476,28.636182,-8.081398,-6.364857,28.643528
359,3.59,-7.912381,-6.264064,28.378067,-7.912719,-6.259334,28.385745
360,3.6,-7.751503,-6.182002,28.112113,-7.751392,-6.176488,28.119353
361,3.61,-7.599401,-6.120768,27.838403,-7.598809,-6.114588,27.845064
362,3.62,-7.457119,-6.080523,27.559208,-7.456023,-6.073868,27.565212
363,3.63,-7.325599,-6.061273,27.276799,-7.323992,-6.05433,27.282071
364,3.64,-7.205689,-6.062805,26.993383,-7.203574,-6.05575,26.997854
365,3.65,-7.098138,-6.084688,26.711105,-7.095532,-6.077672,26.714717
366,3.66,-7.003598,-6.126272,26.432045,-7.00053,-6.119414,26.434756
367,3.67,-6.922625,-6.186691,26.158219,-6.919134,-6.180064,26.160008
368,3.68,-6.855679,-6.264858,25.891581,-6.851816,-6.258481,25.892451
369,3.69,-6.803121,-6.359468,25.634021,-6.798947,-6.353297,25.634004
370,3.7,-6.765218,-6.469,25.387366,-6.760803,-6.462911,25.386527
371,3.71,-6.742138,-6.591712,25.153376,-6.737563,-6.585498,25.151819
372,3.72,-6.733944,-6.725663,24.933744,-6.729242,-6.719129,24.931563
373,3.73,-6.739636,-6.871032,24.729207,-6.73469,-6.864554,24.726296
374,3.74,-6.758732,-7.028461,24.540779,-6.753654,-7.022106,24.537191
375,3.75,-6.791392,-7.197392,24.370019,-6.786263,-7.191212,24.36579
376,3.76,-6.837638,-7.377146,24.218406,-6.832516,-7.371179,24.213559
377,3.77,-6.897359,-7.56692,24.087338,-6.892279,-7.561195,24.081883
378,3.78,-6.970308,-7.76579,23.97813,-6.965288,-7.760332,23.972073
379,3.79,-7.056103,-7.972707,23.892017,-7.051143,-7.96754,23.885363
380,3.8,-7.154225,-8.186501,23.830154,-7.149317,-8.181651,23.822907
381,3.81,-7.264022,-8.405879,23.793611,-7.259149,-8.401379,23.785786
382,3.82,-7.384706,-8.629425,23.78338,-7.379844,-8.625318,23.774999
383,3.83,-7.515353,-8.855602,23.80037,-7.510479,-8.851943,23.791472
384,3.84,-7.654905,-9.082747,23.845411,-7.649997,-9.079611,23.836052
385,3.85,-7.802168,-9.309077,23.919248,-7.79722,-9.306664,23.909412
386,3.86,-7.956102,-9.533809,24.021461,-7.951201,-9.53252,24.010759
387,3.87,-8.115943,-9.754733,24.151925,-8.111153,-9.754185,24.140616
388,3.88,-8.280699,-9.968055,24.311312,-8.276112,-9.968016,24.299653
389,3.89,-8.449224,-10.170215,24.499737,-8.444952,-10.170584,24.487978
390,3.9,-8.620216,-10.357894,24.716749,-8.616381,-10.358668,24.705129
391,3.91,-8.792223,-10.528009,24.96134,-8.788943,-10.529261,24.950078
392,3.92,-8.963634,-10.677717,25.231937,-8.961019,-10.679567,25.221232
393,3.93,-9.132688,-10.804409,25.526407,-9.130823,-10.807,25.51643
394,3.94,-9.297467,-10.905718,25.842056,-9.296409,-10.909188,25.832944
395,3.95,-9.455902,-10.979513,26.175628,-9.455662,-10.983969,26.167479
396,3.96,-9.605767,-11.023899,26.523305,-9.606308,-11.029392,26.516177
397,3.97,-9.744684,-11.037223,26.880709,-9.745904,-11.043718,26.874608
398,3.98,-9.87012,-11.018066,27.242899,-9.871846,-11.025421,27.237779
399,3.99,-9.979388,-10.965248,27.604374,-9.981365,-10.973184,27.60013
400,4.0,-10.069833,-10.877469,27.959219,-10.072132,-10.884862,27.956028
401,4.01,-10.141394,-10.751072,28.303006,-10.1444,-10.757545,28.301239
402,4.02,-10.193184,-10.589984,28.63027,-10.19684,-10.596269,28.629865
403,4.03,-10.223987,-10.399786,28.935605,-10.228214,-10.40645,28.936446
404,4.04,-10.232992,-10.1856,29.214326,-10.237699,-10.193051,29.216264
405,4.05,-10.219797,-9.952091,29.462468,-10.224887,-9.960576,29.465333
406,4.06,-10.184401,-9.70346,29.676783,-10.189785,-9.713073,29.68041
407,4.07,-10.127213,-9.443455,29.854743,-10.132815,-9.454131,29.858987
408,4.08,-10.049045,-9.175359,29.99454,-10.054812,-9.186887,29.999298
409,4.09,-9.951117,-8.901998,30.095084,-9.957029,-8.914016,30.10031
410,4.1,-9.835054,-8.62574,30.156006,-9.841133,-8.637741,30.161733
411,4.11,-9.702886,-8.348492,30.177654,-9.709204,-8.359824,30.184012
412,4.12,-9.557051,-8.071702,30.161097,-9.563739,-8.081574,30.168332
413,4.13,-9.400391,-7.796358,30.108122,-9.407649,-7.803843,30.116614
414,4.14,-9.234527,-7.527232,30.020913,-9.241765,-7.533535,30.030716
415,4.15,-9.059575,-7.273559,29.900946,-9.066665,-7.278788,29.911754
416,4.16,-8.878078,-7.037949,29.749851,-8.884938,-7.042076,29.761343
417,4.17,-8.692505,-6.822466,29.569624,-8.699054,-6.82547,29.581485
418,4.18,-8.505206,-6.62877,29.362622,-8.511362,-6.630638,29.374559
419,4.19,-8.318403,-6.458111,29.131571,-8.32409,-6.458842,29.143332
420,4.2,-8.134199,-6.311336,28.879558,-8.139349,-6.310942,28.89095
421,4.21,-7.954572,-6.188884,28.610032,-7.959128,-6.187393,28.620944
422,4.22,-7.781377,-6.090787,28.326809,-7.785298,-6.088247,28.337226
423,4.23,-7.616346,-6.01667,28.034067,-7.619607,-6.01315,28.044091
424,4.24,-7.461087,-5.965754,27.736348,-7.463685,-5.961346,27.746218
425,4.25,-7.317079,-5.936848,27.43845,-7.319021,-5.931656,27.44832
426,4.26,-7.185261,-5.928569,27.140707,-7.186513,-5.92266,27.15001
427,4.27,-7.066237,-5.940265,26.843517,-7.066797,-5.933738,26.852188
428,4.28,-6.9606,-5.971413,26.548991,-6.960476,-5.964369,26.556974
429,4.29,-6.868855,-6.021409,26.259145,-6.86806,-6.013944,26.266392
430,4.3,-6.791413,-6.089568,25.975902,-6.789966,-6.081769,25.982372
431,4.31,-6.728593,-6.175123,25.701089,-6.726519,-6.167066,25.706746
432,4.32,-6.680621,-6.277226,25.436439,-6.677949,-6.26897,25.441251
433,4.33,-6.647633,-6.394948,25.183591,-6.644398,-6.386532,25.187531
434,4.34,-6.629673,-6.527281,24.944088,-6.625911,-6.518716,24.94713
435,4.35,-6.626691,-6.673134,24.719381,-6.622444,-6.664401,24.721499
436,4.36,-6.638548,-6.831334,24.510825,-6.633858,-6.822384,24.511993
437,4.37,-6.664731,-7.000795,24.319568,-6.659536,-6.991635,24.319721
438,4.38,-6.703786,-7.181467,24.146476,-6.69816,-7.172215,24.145642
439,4.39,-6.755977,-7.372986,23.99328,-6.750064,-7.363712,23.991503
440,4.4,-6.821636,-7.57471,23.861693,-6.815542,-7.565476,23.85899
441,4.41,-6.900891,-7.785823,23.753295,-6.894687,-7.776679,23.749659
442,4.42,-6.993669,-8.005328,23.669525,-6.987399,-7.996321,23.664937
443,4.43,-7.099695,-8.232051,23.611688,-7.093377,-8.223227,23.606117
444,4.44,-7.218492,-8.464641,23.580949,-7.212122,-8.456045,23.574365
445,4.45,-7.349379,-8.701567,23.578338,-7.342941,-8.693252,23.570713
446,4.46,-7.491474,-8.941122,23.604746,-7.484939,-8.933146,23.596066
447,4.47,-7.643694,-9.181422,23.660926,-7.637026,-9.173853,23.651197
448,4.48,-7.804752,-9.420402,23.747496,-7.797913,-9.413325,23.736746
449,4.49,-7.973159,-9.65582,23.864936,-7.966115,-9.649337,23.853227
450,4.5,-8.147224,-9.885259,24.013587,-8.139948,-9.87949,24.00102
451,4.51,-8.325055,-10.106121,24.193654,-8.31753,-10.101211,24.180377
452,4.52,-8.505034,-10.31594,24.404974,-8.497693,-10.312316,24.390916
453,4.53,-8.687186,-10.512432,24.646015,-8.680191,-10.510037,24.631127
454,4.54,-8.869745,-10.691278,24.915261,-8.863115,-10.689974,24.899667
455,4.55,-9.05067,-10.848415,25.210797,-9.044469,-10.848148,25.194692
456,4.56,-9.227897,-10.980262,25.530202,-9.222223,-10.981047,25.513834
457,4.57,-9.399342,-11.083731,25.870552,-9.394309,-11.085624,25.854201
458,4.58,-9.562899,-11.156218,26.22842,-9.558626,-11.159297,26.21238
459,4.59,-9.716439,-11.195606,26.599875,-9.713035,-11.199952,26.584433
460,4.6,-9.857815,-11.200269,26.980481,-9.855362,-11.205939,26.965898
461,4.61,-9.984855,-11.169064,27.3653,-9.983396,-11.176075,27.351792
462,4.62,-10.095368,-11.101339,27.74889,-10.094892,-11.109642,27.736606
463,4.63,-10.18714,-10.996927,28.125306,-10.187566,-11.006388,28.114309
464,4.64,-10.257968,-10.856049,28.488116,-10.259225,-10.866175,28.478433
465,4.65,-10.306821,-10.677508,28.831356,-10.309062,-10.687793,28.823229
466,4.66,-10.332897,-10.465332,29.149679,-10.336106,-10.476059,29.143247
467,4.67,-10.33541,-10.225337,29.438253,-10.339537,-10.236707,29.433595
468,4.68,-10.313995,-9.962964,29.692974,-10.318967,-9.975094,29.690124
469,4.69,-10.268713,-9.68327,29.91047,-10.274442,-9.69619,29.909422
470,4.7,-10.200049,-9.390935,30.088099,-10.206441,-9.404585,30.088817
471,4.71,-10.108913,-9.090259,30.223949,-10.115877,-9.104486,30.226379
472,4.72,-9.996637,-8.785162,30.316837,-10.004096,-8.799717,30.320916
473,4.73,-9.864981,-8.479183,30.366312,-9.872877,-8.493722,30.371976
474,4.74,-9.716126,-8.175483,30.372653,-9.724434,-8.189558,30.379846
475,4.75,-9.552681,-7.876843,30.336869,-9.561412,-7.889904,30.345554
476,4.76,-9.377675,-7.585663,30.2607,-9.386892,-7.597054,30.270868
477,4.77,-9.193407,-7.306292,30.147229,-9.202775,-7.316265,30.159007
478,4.78,-9.000964,-7.045401,29.999953,-9.010316,-7.053988,30.01308
479,4.79,-8.803095,-6.805507,29.82104,-8.812305,-6.812671,29.835202
480,4.8,-8.60244,-6.588571,29.612943,-8.611387,-6.594291,29.627824
481,4.81,-8.401483,-6.39609,29.378441,-8.410053,-6.400362,29.393737
482,4.82,-8.202552,-6.229096,29.120633,-8.210641,-6.231929,29.136073
483,4.83,-8.007823,-6.088156,28.842942,-8.015338,-6.089576,28.858303
484,4.84,-7.819316,-5.973375,28.549111,-7.826177,-5.97342,28.564238
485,4.85,-7.638896,-5.884393,28.243207,-7.645039,-5.883116,28.258029
486,4.86,-7.468273,-5.820384,27.929618,-7.473653,-5.817851,27.944168
487,4.87,-7.309003,-5.780061,27.613054,-7.313595,-5.77635,27.627484
488,4.88,-7.162421,-5.761779,27.297659,-7.1662,-5.757004,27.311847
489,4.89,-7.029229,-5.764636,26.982638,-7.032164,-5.758906,26.996272
490,4.9,-6.910015,-5.788024,26.669565,-6.912097,-5.781433,26.682555
491,4.91,-6.805308,-5.831253,26.360545,-6.806538,-5.823893,26.372811
492,4.92,-6.715545,-5.893574,26.057582,-6.715928,-5.885537,26.069054
493,4.93,-6.641068,-5.974187,25.762577,-6.640617,-5.965554,25.773192
494,4.94,-6.582125,-6.072233,25.477332,-6.58086,-6.063076,25.487033
495,4.95,-6.538872,-6.186799,25.203548,-6.536817,-6.177176,25.212281
496,4.96,-6.51137,-6.316918,24.942823,-6.508555,-6.306869,24.950538
497,4.97,-6.499587,-6.461565,24.696656,-6.496046,-6.451109,24.703302
498,4.98,-6.503398,-6.619663,24.466444,-6.499167,-6.608793,24.471969
499,4.99,-6.52253,-6.790096,24.253466,-6.517613,-6.778798,24.257806
500,5.0,-6.555416,-6.97248,24.058641,-6.549822,-6.960845,24.061763
501,5.01,-6.60191,-7.16664,23.883558,-6.595777,-7.154741,23.88547
502,5.02,-6.662486,-7.372055,23.729991,-6.655916,-7.359956,23.730677
503,5.03,-6.737403,-7.588022,23.599604,-6.730469,-7.575779,23.59903
504,5.04,-6.826712,-7.813655,23.493943,-6.819457,-7.801322,23.492062
505,5.05,-6.930248,-8.047883,23.414444,-6.922695,-8.035513,23.411202
506,5.06,-7.047636,-8.289451,23.362425,-7.039789,-8.277103,23.357769
507,5.07,-7.178286,-8.536922,23.339095,-7.170139,-8.524661,23.332975
508,5.08,-7.321399,-8.788673,23.345544,-7.312936,-8.776577,23.337923
509,5.09,-7.475962,-9.042898,23.382752,-7.467162,-9.031061,23.373609
510,5.1,-7.640749,-9.297609,23.451583,-7.631593,-9.286141,23.440921
511,5.11,-7.814322,-9.550631,23.552788,-7.804799,-9.539668,23.540637
512,5.12,-7.995032,-9.799608,23.687005,-7.985137,-9.789309,23.67343
513,5.13,-8.181016,-10.042,23.854755,-8.170762,-10.032555,23.839862
514,5.14,-8.370241,-10.275109,24.056425,-8.359805,-10.266835,24.040268
515,5.15,-8.56246,-10.496808,24.290959,-8.552265,-10.489945,24.273362
516,5.16,-8.756681,-10.702946,24.556935,-8.746761,-10.697396,24.538015
517,5.17,-8.950832,-10.888844,24.852885,-8.941273,-10.884604,24.832835
518,5.18,-9.142792,-11.05032,25.176745,-9.133713,-11.047458,25.155818
519,5.19,-9.33038,-11.183689,25.525849,-9.321926,-11.18232,25.504344
520,5.2,-9.511363,-11.285757,25.896936,-9.503686,-11.286025,25.875179
521,5.21,-9.683454,-11.353831,26.286148,-9.676703,-11.355877,26.264474
522,5.22,-9.844309,-11.385708,26.689027,-9.838614,-11.389656,26.667768
523,5.23,-9.991531,-11.379684,27.100518,-9.986993,-11.385612,27.079982
524,5.24,-10.122669,-11.334548,27.514968,-10.119341,-11.342468,27.495425
525,5.25,-10.235215,-11.249585,27.926128,-10.233095,-11.259418,27.907792
526,5.26,-10.326608,-11.124577,28.327149,-10.325623,-11.136129,28.310163
527,5.27,-10.395037,-10.958,28.711178,-10.395378,-10.970386,28.695899
528,5.28,-10.43973,-10.751416,29.07213,-10.441429,-10.764819,29.058827
529,5.29,-10.459471,-10.511375,29.404127,-10.462508,-10.525945,29.392987
530,5.3,-10.453518,-10.244019,29.702116,-10.457846,-10.259827,29.693263
531,5.31,-10.421619,-9.955038,29.961876,-10.427165,-9.972069,29.955378
532,5.32,-10.364008,-9.649667,30.180016,-10.370684,-9.667822,30.175899
533,5.33,-10.281408,-9.33269,30.353975,-10.28912,-9.351779,30.352233
534,5.34,-10.175027,-9.008441,30.482025,-10.183682,-9.028179,30.482632
535,5.35,-10.046563,-8.680796,30.563267,-10.056075,-8.700805,30.566187
536,5.36,-9.8982,-8.353184,30.597635,-9.908501,-8.372985,30.602833
537,5.37,-9.732611,-8.028579,30.585893,-9.743656,-8.047588,30.593346
538,5.38,-9.552955,-7.709502,30.529635,-9.564732,-7.727033,30.539344
539,5.39,-9.362158,-7.399631,30.431596,-9.374454,-7.415473,30.443619
540,5.4,-9.160975,-7.107783,30.295555,-9.173518,-7.122003,30.309664
541,5.41,-8.952247,-6.837458,30.123858,-8.964862,-6.849953,30.139723
542,5.42,-8.738929,-6.591005,29.919064,-8.751445,-6.601698,29.936341
543,5.43,-8.523802,-6.370253,29.684108,-8.536056,-6.379096,29.702454
544,5.44,-8.309477,-6.17651,29.422302,-8.321317,-6.18348,29.441393
545,5.45,-8.098395,-6.010563,29.137335,-8.109682,-6.015665,29.156883
546,5.46,-7.892827,-5.87268,28.833275,-7.903436,-5.875945,28.853042
547,5.47,-7.694871,-5.762606,28.514565,-7.704696,-5.764093,28.534381
548,5.48,-7.506456,-5.679567,28.186026,-7.515411,-5.679361,28.205807
549,5.49,-7.32934,-5.622268,27.852856,-7.33736,-5.620482,27.872618
550,5.5,-7.165068,-5.588965,27.519797,-7.172104,-5.585735,27.539424
551,5.51,-7.014574,-5.578464,27.186043,-7.020583,-5.573901,27.205239
552,5.52,-6.87853,-5.590027,26.853146,-6.883486,-5.584233,26.871782
553,5.53,-6.757532,-5.622861,26.523348,-6.761419,-5.615936,26.541307
554,5.54,-6.652077,-5.676117,26.198774,-6.654888,-5.668162,26.215949
555,5.55,-6.562561,-5.7489,25.881429,-6.5643,-5.740009,25.897726
556,5.56,-6.489284,-5.840262,25.573202,-6.48996,-5.83052,25.588533
557,5.57,-6.432445,-5.949206,25.275866,-6.432078,-5.938684,25.290149
558,5.58,-6.392147,-6.074682,24.991073,-6.390761,-6.063436,25.004231
559,5.59,-6.368391,-6.215593,24.720359,-6.366017,-6.203656,24.732318
560,5.6,-6.361083,-6.370788,24.465142,-6.357756,-6.358173,24.475829
561,5.61,-6.369896,-6.539141,24.226706,-6.365632,-6.525856,24.236044
562,5.62,-6.39336,-6.720558,24.006227,-6.388208,-6.706677,24.014167
563,5.63,-6.431563,-6.914873,23.805346,-6.425615,-6.900459,23.811836
564,5.64,-6.484897,-7.121601,23.62574,-6.478218,-7.106707,23.630718
565,5.65,-6.553556,-7.34009,23.469026,-6.546194,-7.32477,23.47242
566,5.66,-6.637543,-7.569531,23.33676,-6.629528,-7.553839,23.338493
567,5.67,-6.736667,-7.808952,23.230436,-6.728017,-7.792947,23.23043
568,5.68,-6.850543,-8.05722,23.151489,-6.841268,-8.040972,23.149667
569,5.69,-6.978594,-8.313042,23.101289,-6.968699,-8.296633,23.097584
570,5.7,-7.120048,-8.574962,23.08115,-7.109537,-8.558491,23.075501
571,5.71,-7.27394,-8.841366,23.09232,-7.26282,-8.824953,23.084684
572,5.72,-7.43911,-9.110476,23.135989,-7.427397,-9.094264,23.12634
573,5.73,-7.614206,-9.380353,23.213285,-7.601925,-9.364516,23.201619
574,5.74,-7.797683,-9.6489,23.325275,-7.784875,-9.633642,23.311613
575,5.75,-7.987801,-9.913855,23.472965,-7.974528,-9.899421,23.457356
576,5.76,-8.183575,-10.173683,23.65612,-8.17016,-10.16052,23.638241
577,5.77,-8.384619,-10.42519,23.873825,-8.371144,-10.413191,23.853777
578,5.78,-8.589326,-10.663013,24.126184,-8.575909,-10.652193,24.104148
579,5.79,-8.795921,-10.882217,24.412571,-8.782716,-10.872701,24.388787
580,5.8,-9.00248,-11.07831,24.731625,-8.989666,-11.0703,24.706377
581,5.81,-9.206919,-11.247235,25.081241,-9.194688,-11.240988,25.054854
582,5.82,-9.407005,-11.38538,25.458579,-9.395551,-11.381175,25.431399
583,5.83,-9.600346,-11.489571,25.860057,-9.589857,-11.487685,25.832446
584,5.84,-9.784397,-11.557075,26.281356,-9.77504,-11.557753,26.253678
585,5.85,-9.956461,-11.585599,26.717418,-9.948372,-11.589027,26.690028
586,5.86,-10.113683,-11.57329,27.162444,-10.106959,-11.579566,27.135679
587,5.87,-10.253055,-11.518737,27.609898,-10.247739,-11.527843,27.584065
588,5.88,-10.371415,-11.420968,28.052504,-10.367489,-11.432743,28.027867
589,5.89,-10.46552,-11.279247,28.482292,-10.463016,-11.293051,28.459152
590,5.9,-10.534494,-11.089741,28.892274,-10.533743,-11.104838,28.871231
591,5.91,-10.577512,-10.857548,29.275797,-10.578562,-10.874229,29.25723
592,5.92,-10.593405,-10.590738,29.626618,-10.596254,-10.609197,29.610785
593,5.93,-10.581532,-10.29664,29.93943,-10.586135,-10.316971,29.926489
594,5.94,-10.541774,-9.981848,30.209861,-10.548055,-10.004039,30.199892
595,5.95,-10.474534,-9.652216,30.434478,-10.482396,-9.676138,30.427503
596,5.96,-10.380744,-9.312862,30.610785,-10.390076,-9.338266,30.606787
597,5.97,-10.261856,-8.968165,30.737221,-10.272547,-8.994673,30.736168
598,5.98,-10.119847,-8.621765,30.813164,-10.131793,-8.648865,30.815028
599,5.99,-9.957219,-8.276565,30.838926,-9.970333,-8.303602,30.843705
600,6.0,-9.776998,-7.934731,30.815759,-9.791221,-7.960903,30.823495
601,6.01,-9.582734,-7.59769,30.74585,-9.598042,-7.622037,30.756654
602,6.02,-9.377496,-7.268932,30.632414,-9.393621,-7.29118,30.646385
603,6.03,-9.161588,-6.960392,30.478923,-9.178185,-6.980611,30.495755
604,6.04,-8.93808,-6.675925,30.288037,-8.954911,-6.693961,30.307333
605,6.05,-8.710172,-6.417911,30.062714,-8.727006,-6.43365,30.084055
606,6.06,-8.480864,-6.188141,29.806283,-8.49748,-6.201509,29.829248
607,6.07,-8.252956,-5.987816,29.522447,-8.269149,-5.998779,29.54663
608,6.08,-8.029052,-5.817553,29.215279,-8.044634,-5.826114,29.240311
609,6.09,-7.811554,-5.677378,28.889227,-7.826356,-5.683577,28.914793
610,6.1,-7.60267,-5.56673,28.549108,-7.616544,-5.570643,28.574971
611,6.11,-7.404403,-5.484459,28.200113,-7.41723,-5.486197,28.226131
612,6.12,-7.218563,-5.428828,27.847803,-7.230249,-5.428537,27.87395
613,6.13,-7.046634,-5.39791,27.495669,-7.057106,-5.395764,27.521682
614,6.14,-6.889449,-5.390817,27.142804,-6.89865,-5.386936,27.168448
615,6.15,-6.747681,-5.406636,26.791483,-6.755571,-5.401139,26.816588
616,6.16,-6.621904,-5.44441,26.443977,-6.628455,-5.437416,26.468391
617,6.17,-6.512589,-5.503152,26.102427,-6.517786,-5.494777,26.126012
618,6.18,-6.420104,-5.58184,25.768842,-6.423944,-5.572195,25.791472
619,6.19,-6.344715,-5.679426,25.445099,-6.347203,-5.668607,25.466656
620,6.2,-6.286584,-5.794825,25.13294,-6.287736,-5.782916,25.153316
621,6.21,-6.245769,-5.926924,24.833977,-6.24561,-5.913987,24.853069
622,6.22,-6.222227,-6.074579,24.54969,-6.220789,-6.060651,24.567398
623,6.23,-6.215811,-6.236611,24.281425,-6.213133,-6.221704,24.29765
624,6.24,-6.225448,-6.412459,24.030452,-6.22156,-6.396619,24.045105
625,6.25,-6.250462,-6.602239,23.798301,-6.24545,-6.585524,23.811298
626,6.26,-6.291302,-6.805555,23.586604,-6.285227,-6.788019,23.597848
627,6.27,-6.348234,-7.021874,23.396968,-6.341139,-7.003566,23.406357
628,6.28,-6.42134,-7.25052,23.230979,-6.413252,-7.231492,23.238404
629,6.29,-6.510516,-7.490678,23.090201,-6.501453,-7.470989,23.095553
630,6.3,-6.615477,-7.741392,22.976177,-6.605447,-7.721111,22.979347
631,6.31,-6.73575,-8.001567,22.890426,-6.72476,-7.980778,22.891309
632,6.32,-6.87068,-8.269968,22.834446,-6.858739,-8.248773,22.832944
633,6.33,-7.019428,-8.545217,22.809713,-7.006548,-8.523743,22.805738
634,6.34,-7.180969,-8.8258,22.817681,-7.167172,-8.8042,22.811158
635,6.35,-7.354096,-9.110058,22.859782,-7.339417,-9.08852,22.85065
636,6.36,-7.537416,-9.396197,22.937426,-7.521908,-9.374942,22.925643
637,6.37,-7.729351,-9.682279,23.052001,-7.713089,-9.661569,23.037546
638,6.38,-7.928766,-9.966729,23.203675,-7.911999,-9.946938,23.186185
639,6.39,-8.135388,-10.246541,23.391805,-8.118249,-10.227661,23.371355
640,6.4,-8.347971,-10.51655,23.61758,-8.330608,-10.49869,23.59433
641,6.41,-8.565011,-10.771837,23.881384,-8.547604,-10.755223,23.855529
642,6.42,-8.78477,-11.007763,24.182741,-8.76752,-10.992713,24.154509
643,6.43,-9.005275,-11.219974,24.520315,-8.988396,-11.206861,24.489962
644,6.44,-9.224319,-11.404395,24.891907,-9.208031,-11.393624,24.859723
645,6.45,-9.43946,-11.557236,25.294457,-9.423981,-11.549208,25.26076
646,6.46,-9.648021,-11.674989,25.724045,-9.633559,-11.670073,25.689184
647,6.47,-9.84709,-11.754427,26.175888,-9.833835,-11.752928,26.140239
648,6.48,-10.033524,-11.792606,26.644343,-10.021637,-11.794739,26.60831
649,6.49,-10.20394,-11.786865,27.122905,-10.193551,-11.792718,27.08692
650,6.5,-10.354724,-11.734824,27.60421,-10.345918,-11.744333,27.56873
651,6.51,-10.482213,-11.633848,28.080217,-10.475193,-11.64633,28.045909
652,6.52,-10.585516,-11.477237,28.54454,-10.580682,-11.4922,28.512309
653,6.53,-10.662837,-11.270775,28.988623,-10.660296,-11.288636,28.958963
654,6.54,-10.712138,-11.0231,29.404034,-10.711943,-11.044092,29.377296
655,6.55,-10.732022,-10.741987,29.783547,-10.734179,-10.766168,29.759971
656,6.56,-10.721732,-10.434352,30.121147,-10.726209,-10.461614,30.100886
